"latitude","longitude","chargerName","date","vehicle","rating"
"38.32872","-85.562939","YMCA at Norton Commons","2019-08-09T18:53:30Z","Ford C-MAX Energi","1"
"38.32872","-85.562939","YMCA at Norton Commons","2019-08-09T17:11:56Z","Ford C-MAX Energi","1"
"38.32872","-85.562939","YMCA at Norton Commons","2019-08-09T11:31:20Z","Chevrolet Bolt EV","1"
"38.32872","-85.562939","YMCA at Norton Commons","2019-08-08T11:18:39Z","Chevrolet Bolt EV","1"
"38.32872","-85.562939","YMCA at Norton Commons","2019-08-07T11:22:05Z","Chevrolet Bolt EV","1"
"38.32872","-85.562939","YMCA at Norton Commons","2019-08-05T21:26:57Z","BMW 530e","1"
"38.32872","-85.562939","YMCA at Norton Commons","2019-08-05T20:00:49Z","BMW 530e","1"
"38.32872","-85.562939","YMCA at Norton Commons","2019-08-05T11:36:24Z","Chevrolet Bolt EV","1"
"38.32872","-85.562939","YMCA at Norton Commons","2019-08-05T09:13:54Z","Nissan LEAF","1"
"38.32872","-85.562939","YMCA at Norton Commons","2019-08-04T13:41:00Z","Nissan LEAF","1"
"38.32872","-85.562939","YMCA at Norton Commons","2019-08-03T19:06:53Z","Tesla Model 3","1"
"38.32872","-85.562939","YMCA at Norton Commons","2019-08-03T14:15:01Z","Nissan LEAF","1"
"38.32872","-85.562939","YMCA at Norton Commons","2019-08-03T14:14:11Z","Chevrolet Volt","1"
"38.32872","-85.562939","YMCA at Norton Commons","2019-08-03T00:27:24Z","Tesla Model 3","1"
"38.32872","-85.562939","YMCA at Norton Commons","2019-08-02T13:54:46Z","Tesla Model 3","1"
"38.32872","-85.562939","YMCA at Norton Commons","2019-07-31T13:56:02Z","Chevrolet Volt","1"
"38.32872","-85.562939","YMCA at Norton Commons","2019-07-31T13:51:21Z","Chevrolet Volt Gen2","1"
"38.32872","-85.562939","YMCA at Norton Commons","2019-07-31T13:14:51Z","Tesla Model 3","1"
"38.32872","-85.562939","YMCA at Norton Commons","2019-07-31T13:14:26Z","Toyota Prius Prime","1"
"38.32872","-85.562939","YMCA at Norton Commons","2019-07-30T10:52:38Z","Tesla Model 3","1"
"38.32872","-85.562939","YMCA at Norton Commons","2019-07-30T03:15:21Z","Tesla Model S","1"
"38.32872","-85.562939","YMCA at Norton Commons","2019-07-29T21:52:29Z","Tesla Model S","1"
"38.32872","-85.562939","YMCA at Norton Commons","2019-07-29T15:16:02Z","Tesla Model 3","1"
"38.32872","-85.562939","YMCA at Norton Commons","2019-07-29T14:43:24Z","Toyota Prius Prime","1"
"38.32872","-85.562939","YMCA at Norton Commons","2019-07-29T13:27:14Z","Chevrolet Volt Gen2","1"
"38.32872","-85.562939","YMCA at Norton Commons","2019-07-29T13:18:34Z","Chevrolet Volt","1"
"38.32872","-85.562939","YMCA at Norton Commons","2019-07-29T11:28:19Z","Chevrolet Bolt EV","1"
"38.32872","-85.562939","YMCA at Norton Commons","2019-07-28T13:51:52Z","Chevrolet Volt","1"
"38.32872","-85.562939","YMCA at Norton Commons","2019-07-27T13:48:49Z","Chevrolet Volt","1"
"38.32872","-85.562939","YMCA at Norton Commons","2019-07-26T14:30:50Z","Chevrolet Volt Gen2","1"
"38.32872","-85.562939","YMCA at Norton Commons","2019-07-26T14:03:04Z","Tesla Model 3","1"
"38.32872","-85.562939","YMCA at Norton Commons","2019-07-26T11:58:16Z","Toyota Prius Prime","1"
"38.32872","-85.562939","YMCA at Norton Commons","2019-07-26T08:58:50Z","Chevrolet Volt","1"
"38.32872","-85.562939","YMCA at Norton Commons","2019-07-24T22:52:16Z","Tesla Model X","1"
"38.32872","-85.562939","YMCA at Norton Commons","2019-07-24T13:45:38Z","Tesla Model 3","1"
"38.32872","-85.562939","YMCA at Norton Commons","2019-07-24T12:29:14Z","Chevrolet Volt Gen2","1"
"38.32872","-85.562939","YMCA at Norton Commons","2019-07-23T20:49:11Z","Tesla Model 3","1"
"38.32872","-85.562939","YMCA at Norton Commons","2019-07-23T15:36:07Z","Nissan LEAF","1"
"38.32872","-85.562939","YMCA at Norton Commons","2019-07-22T13:37:13Z","Chevrolet Volt Gen2","1"
"38.32872","-85.562939","YMCA at Norton Commons","2019-07-22T11:28:21Z","Chevrolet Bolt EV","1"
"38.32872","-85.562939","YMCA at Norton Commons","2019-07-22T09:17:16Z","Nissan LEAF","1"
"38.32872","-85.562939","YMCA at Norton Commons","2019-07-21T19:58:05Z","Chrysler Pacifica Hybrid","1"
"38.32872","-85.562939","YMCA at Norton Commons","2019-07-21T17:39:19Z","Tesla Model S","1"
"38.32872","-85.562939","YMCA at Norton Commons","2019-07-21T13:01:30Z","Nissan LEAF","1"
"38.32872","-85.562939","YMCA at Norton Commons","2019-07-20T21:44:56Z","Chrysler Pacifica Hybrid","1"
"38.32872","-85.562939","YMCA at Norton Commons","2019-07-20T15:16:17Z","Nissan LEAF","1"
"38.32872","-85.562939","YMCA at Norton Commons","2019-07-19T20:37:49Z","Nissan LEAF","1"
"38.32872","-85.562939","YMCA at Norton Commons","2019-07-19T20:37:35Z","Nissan LEAF","0"
"38.32872","-85.562939","YMCA at Norton Commons","2019-07-19T20:36:56Z","Nissan LEAF","0"
"38.32872","-85.562939","YMCA at Norton Commons","2019-07-19T13:58:14Z","Chevrolet Volt Gen2","1"
"38.32872","-85.562939","YMCA at Norton Commons","2019-07-19T11:32:20Z","Chevrolet Bolt EV","1"
"38.32872","-85.562939","YMCA at Norton Commons","2019-07-19T02:15:45Z","Tesla Model 3","1"
"38.32872","-85.562939","YMCA at Norton Commons","2019-07-18T10:53:41Z","Tesla Model 3","1"
"38.32872","-85.562939","YMCA at Norton Commons","2019-07-18T00:28:54Z","Chrysler Pacifica Hybrid","1"
"38.32872","-85.562939","YMCA at Norton Commons","2019-07-17T20:04:13Z","Nissan LEAF","1"
"38.32872","-85.562939","YMCA at Norton Commons","2019-07-17T13:45:38Z","Chevrolet Volt Gen2","1"
"38.32872","-85.562939","YMCA at Norton Commons","2019-07-17T13:44:41Z","Chevrolet Volt Gen2","1"
"38.32872","-85.562939","YMCA at Norton Commons","2019-07-17T13:32:19Z","Tesla Model 3","1"
"38.32872","-85.562939","YMCA at Norton Commons","2019-07-16T20:36:48Z","Fiat 500e","1"
"38.32872","-85.562939","YMCA at Norton Commons","2019-07-16T14:59:47Z","Nissan LEAF","1"
"38.32872","-85.562939","YMCA at Norton Commons","2019-07-16T08:59:25Z","Chevrolet Volt","1"
"38.32872","-85.562939","YMCA at Norton Commons","2019-07-15T19:24:23Z","Chrysler Pacifica Hybrid","1"
"38.32872","-85.562939","YMCA at Norton Commons","2019-07-15T14:46:13Z","Nissan LEAF","1"
"38.32872","-85.562939","YMCA at Norton Commons","2019-07-15T13:16:13Z","Chevrolet Volt Gen2","1"
"38.32872","-85.562939","YMCA at Norton Commons","2019-07-14T14:34:59Z","Nissan LEAF","1"
"38.32872","-85.562939","YMCA at Norton Commons","2019-07-13T21:56:15Z","Tesla Model 3","1"
"38.32872","-85.562939","YMCA at Norton Commons","2019-07-13T12:02:07Z","Nissan LEAF","1"
"38.32872","-85.562939","YMCA at Norton Commons","2019-07-13T12:01:54Z","Nissan LEAF","1"
"38.32872","-85.562939","YMCA at Norton Commons","2019-07-12T18:56:30Z","Chevrolet Volt Gen2","1"
"38.32872","-85.562939","YMCA at Norton Commons","2019-07-12T17:21:47Z","Ford C-MAX Energi","1"
"38.32872","-85.562939","YMCA at Norton Commons","2019-07-12T14:00:27Z","Nissan LEAF","1"
"38.32872","-85.562939","YMCA at Norton Commons","2019-07-12T13:40:41Z","Ford Fusion Energi","1"
"38.32872","-85.562939","YMCA at Norton Commons","2019-07-12T13:01:46Z","Chrysler Pacifica Hybrid","1"
"38.32872","-85.562939","YMCA at Norton Commons","2019-07-12T11:28:16Z","Chevrolet Bolt EV","1"
"38.32872","-85.562939","YMCA at Norton Commons","2019-07-11T14:59:59Z","Nissan LEAF","1"
"38.32872","-85.562939","YMCA at Norton Commons","2019-07-10T13:58:55Z","Nissan LEAF","1"
"38.32872","-85.562939","YMCA at Norton Commons","2019-07-10T12:18:10Z","Chevrolet Volt Gen2","1"
"38.32872","-85.562939","YMCA at Norton Commons","2019-07-10T12:17:55Z","Chevrolet Volt Gen2","1"
"38.32872","-85.562939","YMCA at Norton Commons","2019-07-09T20:35:57Z","Chrysler Pacifica Hybrid","1"
"38.32872","-85.562939","YMCA at Norton Commons","2019-07-09T17:21:16Z","Ford C-MAX Energi","1"
"38.32872","-85.562939","YMCA at Norton Commons","2019-07-09T16:54:35Z","Nissan LEAF","1"
"38.32872","-85.562939","YMCA at Norton Commons","2019-07-09T14:02:35Z","Chrysler Pacifica Hybrid","1"
"38.32872","-85.562939","YMCA at Norton Commons","2019-07-08T17:24:25Z","Ford C-MAX Energi","1"
"38.32872","-85.562939","YMCA at Norton Commons","2019-07-08T15:12:11Z","Chevrolet Volt Gen2","1"
"38.32872","-85.562939","YMCA at Norton Commons","2019-07-08T13:14:43Z","Chrysler Pacifica Hybrid","1"
"38.32872","-85.562939","YMCA at Norton Commons","2019-07-07T19:16:22Z","Ford C-MAX Energi","1"
"38.32872","-85.562939","YMCA at Norton Commons","2019-07-07T14:22:36Z","Nissan LEAF","1"
"38.32872","-85.562939","YMCA at Norton Commons","2019-07-07T12:57:12Z","Toyota Prius Prime","1"
"38.32872","-85.562939","YMCA at Norton Commons","2019-07-06T23:07:19Z","Ford C-MAX Energi","1"
"38.32872","-85.562939","YMCA at Norton Commons","2019-07-06T22:40:35Z","Ford C-MAX Energi","1"
"38.32872","-85.562939","YMCA at Norton Commons","2019-07-05T13:49:58Z","Nissan LEAF","1"
"38.32872","-85.562939","YMCA at Norton Commons","2019-07-05T13:14:21Z","Chevrolet Volt Gen2","1"
"38.32872","-85.562939","YMCA at Norton Commons","2019-07-05T11:39:59Z","Chevrolet Bolt EV","1"
"38.32872","-85.562939","YMCA at Norton Commons","2019-07-04T13:07:28Z","Nissan LEAF","1"
"38.32872","-85.562939","YMCA at Norton Commons","2019-07-03T23:53:55Z","Nissan LEAF","1"
"38.32872","-85.562939","YMCA at Norton Commons","2019-07-03T14:47:48Z","Tesla Model S","1"
"38.32872","-85.562939","YMCA at Norton Commons","2019-07-03T11:49:29Z","Chevrolet Volt Gen2","1"
"38.32872","-85.562939","YMCA at Norton Commons","2019-07-03T02:11:46Z","Tesla Model S","1"
"38.32872","-85.562939","YMCA at Norton Commons","2019-07-02T20:28:31Z","Fiat 500e","1"
"38.32872","-85.562939","YMCA at Norton Commons","2019-07-02T14:37:07Z","Tesla Model S","1"
"38.32872","-85.562939","YMCA at Norton Commons","2019-07-02T14:03:54Z","Nissan LEAF","1"
"38.32872","-85.562939","YMCA at Norton Commons","2019-07-02T12:20:44Z","Chevrolet Bolt EV","1"
"38.32872","-85.562939","YMCA at Norton Commons","2019-07-02T01:12:29Z","Tesla Model S","1"
"38.32872","-85.562939","YMCA at Norton Commons","2019-07-01T21:56:36Z","Tesla Model S","1"
"38.32872","-85.562939","YMCA at Norton Commons","2019-07-01T14:06:53Z","Chevrolet Volt Gen2","1"
"38.32872","-85.562939","YMCA at Norton Commons","2019-07-01T09:01:46Z","Chevrolet Volt","1"
"38.32872","-85.562939","YMCA at Norton Commons","2019-06-30T14:10:44Z","Nissan LEAF","1"
"38.32872","-85.562939","YMCA at Norton Commons","2019-06-30T14:08:04Z","Nissan LEAF","1"
"38.32872","-85.562939","YMCA at Norton Commons","2019-06-29T14:40:51Z","Nissan LEAF","1"
"38.32872","-85.562939","YMCA at Norton Commons","2019-06-29T14:40:43Z","Nissan LEAF","0"
"38.32872","-85.562939","YMCA at Norton Commons","2019-06-29T12:50:08Z","Chevrolet Volt","1"
"38.32872","-85.562939","YMCA at Norton Commons","2019-06-28T23:44:03Z","Nissan LEAF","1"
"38.32872","-85.562939","YMCA at Norton Commons","2019-06-28T14:37:39Z","Nissan LEAF","1"
"38.32872","-85.562939","YMCA at Norton Commons","2019-06-28T13:12:41Z","Chevrolet Volt Gen2","1"
"38.32872","-85.562939","YMCA at Norton Commons","2019-06-28T09:00:19Z","Chevrolet Volt","1"
"38.32872","-85.562939","YMCA at Norton Commons","2019-06-27T21:44:05Z","Nissan LEAF","1"
"38.32872","-85.562939","YMCA at Norton Commons","2019-06-27T16:21:55Z","Tesla Model S","1"
"38.32872","-85.562939","YMCA at Norton Commons","2019-06-27T14:38:25Z","Nissan LEAF","1"
"38.32872","-85.562939","YMCA at Norton Commons","2019-06-26T14:09:55Z","Tesla Model S","1"
"38.32872","-85.562939","YMCA at Norton Commons","2019-06-26T12:48:40Z","Chevrolet Volt Gen2","1"
"38.32872","-85.562939","YMCA at Norton Commons","2019-06-26T12:44:30Z","Nissan LEAF","1"
"38.32872","-85.562939","YMCA at Norton Commons","2019-06-25T21:59:45Z","Chevrolet Volt","1"
"38.32872","-85.562939","YMCA at Norton Commons","2019-06-25T11:05:31Z","Tesla Model 3","1"
"38.32872","-85.562939","YMCA at Norton Commons","2019-06-25T09:00:23Z","Chevrolet Volt","1"
"38.32872","-85.562939","YMCA at Norton Commons","2019-06-24T14:31:00Z","Chevrolet Volt Gen2","1"
"38.32872","-85.562939","YMCA at Norton Commons","2019-06-24T11:31:15Z","Chevrolet Bolt EV","1"
"38.32872","-85.562939","YMCA at Norton Commons","2019-06-23T13:55:34Z","Chevrolet Volt Gen2","1"
"38.32872","-85.562939","YMCA at Norton Commons","2019-06-22T12:53:04Z","Chevrolet Volt","1"
"38.32872","-85.562939","YMCA at Norton Commons","2019-06-22T11:16:27Z","Tesla Model 3","1"
"38.32872","-85.562939","YMCA at Norton Commons","2019-06-21T11:43:31Z","Chevrolet Volt Gen2","1"
"38.32872","-85.562939","YMCA at Norton Commons","2019-06-21T11:36:48Z","Chevrolet Bolt EV","1"
"38.32872","-85.562939","YMCA at Norton Commons","2019-06-21T10:59:15Z","Tesla Model 3","1"
"38.32872","-85.562939","YMCA at Norton Commons","2019-06-20T23:36:15Z","Chrysler Pacifica Hybrid","1"
"38.32872","-85.562939","YMCA at Norton Commons","2019-06-20T11:21:38Z","Chevrolet Bolt EV","1"
"38.32872","-85.562939","YMCA at Norton Commons","2019-06-19T13:28:39Z","Tesla Model S","1"
"38.32872","-85.562939","YMCA at Norton Commons","2019-06-19T12:57:04Z","Chrysler Pacifica Hybrid","1"
"38.32872","-85.562939","YMCA at Norton Commons","2019-06-19T11:39:13Z","Chevrolet Volt Gen2","1"
"38.32872","-85.562939","YMCA at Norton Commons","2019-06-18T22:23:57Z","Chrysler Pacifica Hybrid","1"
"38.32872","-85.562939","YMCA at Norton Commons","2019-06-18T22:12:50Z","Chevrolet Volt","1"
"38.32872","-85.562939","YMCA at Norton Commons","2019-06-18T12:33:53Z","Toyota Prius Prime","1"
"38.32872","-85.562939","YMCA at Norton Commons","2019-06-18T11:00:54Z","Tesla Model 3","1"
"38.32872","-85.562939","YMCA at Norton Commons","2019-06-18T03:00:38Z","Audi e-tron 2019","1"
"38.32872","-85.562939","YMCA at Norton Commons","2019-06-17T13:31:18Z","Chrysler Pacifica Hybrid","1"
"38.32872","-85.562939","YMCA at Norton Commons","2019-06-17T11:33:03Z","Chevrolet Bolt EV","1"
"38.32872","-85.562939","YMCA at Norton Commons","2019-06-17T11:10:50Z","Chevrolet Volt Gen2","1"
"38.32872","-85.562939","YMCA at Norton Commons","2019-06-16T18:30:33Z","Chrysler Pacifica Hybrid","1"
"38.32872","-85.562939","YMCA at Norton Commons","2019-06-16T17:35:56Z","Chrysler Pacifica Hybrid","1"
"38.32872","-85.562939","YMCA at Norton Commons","2019-06-16T17:25:35Z","Chevrolet Volt","1"
"38.32872","-85.562939","YMCA at Norton Commons","2019-06-15T11:57:44Z","Tesla Model S","1"
"38.32872","-85.562939","YMCA at Norton Commons","2019-06-15T00:30:43Z","Tesla Model S","1"
"38.32872","-85.562939","YMCA at Norton Commons","2019-06-14T22:00:21Z","Chevrolet Volt","1"
"38.32872","-85.562939","YMCA at Norton Commons","2019-06-14T11:30:23Z","Chevrolet Volt Gen2","1"
"38.32872","-85.562939","YMCA at Norton Commons","2019-06-14T11:15:23Z","Tesla Model 3","1"
"38.32872","-85.562939","YMCA at Norton Commons","2019-06-14T08:52:12Z","Chevrolet Volt","1"
"38.32872","-85.562939","YMCA at Norton Commons","2019-06-13T19:40:43Z","Chrysler Pacifica Hybrid","1"
"38.32872","-85.562939","YMCA at Norton Commons","2019-06-13T14:36:00Z","Nissan LEAF","1"
"38.32872","-85.562939","YMCA at Norton Commons","2019-06-13T08:52:16Z","Chevrolet Volt","1"
"38.32872","-85.562939","YMCA at Norton Commons","2019-06-12T12:55:34Z","Tesla Model 3","1"
"38.32872","-85.562939","YMCA at Norton Commons","2019-06-12T11:32:16Z","Chevrolet Volt Gen2","1"
"38.32872","-85.562939","YMCA at Norton Commons","2019-06-12T10:55:12Z","Tesla Model 3","1"
"38.32872","-85.562939","YMCA at Norton Commons","2019-06-11T14:07:26Z","Nissan LEAF","1"
"38.32872","-85.562939","YMCA at Norton Commons","2019-06-11T11:01:12Z","Tesla Model 3","1"
"38.32872","-85.562939","YMCA at Norton Commons","2019-06-10T23:52:10Z","Chrysler Pacifica Hybrid","1"
"38.32872","-85.562939","YMCA at Norton Commons","2019-06-10T22:50:47Z","Chrysler Pacifica Hybrid","1"
"38.32872","-85.562939","YMCA at Norton Commons","2019-06-10T13:44:04Z","Chevrolet Volt Gen2","1"
"38.32872","-85.562939","YMCA at Norton Commons","2019-06-10T12:47:58Z","Nissan LEAF","1"
"38.32872","-85.562939","YMCA at Norton Commons","2019-06-10T12:23:16Z","Toyota Prius Prime","1"
"38.32872","-85.562939","YMCA at Norton Commons","2019-06-10T11:31:16Z","Chevrolet Bolt EV","1"
"38.32872","-85.562939","YMCA at Norton Commons","2019-06-10T10:59:52Z","Tesla Model 3","1"
"38.32872","-85.562939","YMCA at Norton Commons","2019-06-09T20:01:38Z","Chrysler Pacifica Hybrid","1"
"38.32872","-85.562939","YMCA at Norton Commons","2019-06-09T19:05:08Z","Chrysler Pacifica Hybrid","1"
"38.32872","-85.562939","YMCA at Norton Commons","2019-06-09T17:40:54Z","Chevrolet Volt","1"
"38.32872","-85.562939","YMCA at Norton Commons","2019-06-09T13:07:12Z","Nissan LEAF","1"
"38.32872","-85.562939","YMCA at Norton Commons","2019-06-08T10:06:26Z","Tesla Model 3","1"
"38.32872","-85.562939","YMCA at Norton Commons","2019-06-07T13:56:24Z","Chevrolet Volt Gen2","1"
"38.32872","-85.562939","YMCA at Norton Commons","2019-06-07T12:36:36Z","Chevrolet Bolt EV","1"
"38.32872","-85.562939","YMCA at Norton Commons","2019-06-07T11:30:06Z","Nissan LEAF","1"
"38.32872","-85.562939","YMCA at Norton Commons","2019-06-07T11:01:19Z","Tesla Model 3","1"
"38.32872","-85.562939","YMCA at Norton Commons","2019-06-06T16:25:16Z","Nissan LEAF","1"
"38.32872","-85.562939","YMCA at Norton Commons","2019-06-06T11:00:49Z","Tesla Model 3","1"
"38.32872","-85.562939","YMCA at Norton Commons","2019-06-05T23:50:04Z","Chrysler Pacifica Hybrid","1"
"38.32872","-85.562939","YMCA at Norton Commons","2019-06-05T23:47:34Z","Nissan LEAF","1"
"38.32872","-85.562939","YMCA at Norton Commons","2019-06-05T17:59:32Z","Nissan LEAF","1"
"38.32872","-85.562939","YMCA at Norton Commons","2019-06-04T20:15:00Z","Tesla Model 3","1"
"38.32872","-85.562939","YMCA at Norton Commons","2019-06-04T12:36:05Z","Chevrolet Bolt EV","1"
"38.32872","-85.562939","YMCA at Norton Commons","2019-06-04T00:00:32Z","Tesla Model 3","1"
"38.32872","-85.562939","YMCA at Norton Commons","2019-06-03T23:58:51Z","Chrysler Pacifica Hybrid","1"
"38.32872","-85.562939","YMCA at Norton Commons","2019-06-03T23:58:28Z","Chrysler Pacifica Hybrid","1"
"38.32872","-85.562939","YMCA at Norton Commons","2019-06-03T11:52:44Z","Nissan LEAF","1"
"38.32872","-85.562939","YMCA at Norton Commons","2019-06-03T11:29:47Z","Chevrolet Bolt EV","1"
"38.32872","-85.562939","YMCA at Norton Commons","2019-06-02T13:47:58Z","Tesla Model 3","1"
"38.32872","-85.562939","YMCA at Norton Commons","2019-06-01T15:16:35Z","Nissan LEAF","1"
"38.32872","-85.562939","YMCA at Norton Commons","2019-06-01T14:32:12Z","Tesla Model 3","1"
"38.32872","-85.562939","YMCA at Norton Commons","2019-05-31T11:42:56Z","Tesla Model 3","1"
"38.32872","-85.562939","YMCA at Norton Commons","2019-05-31T11:39:49Z","Nissan LEAF","1"
"38.32872","-85.562939","YMCA at Norton Commons","2019-05-31T11:03:08Z","Tesla Model 3","1"
"38.32872","-85.562939","YMCA at Norton Commons","2019-05-30T18:50:22Z","e-Golf","1"
"38.32872","-85.562939","YMCA at Norton Commons","2019-05-30T13:07:15Z","Ford Fusion Energi","1"
"38.32872","-85.562939","YMCA at Norton Commons","2019-05-30T11:43:40Z","Tesla Model 3","1"
"38.32872","-85.562939","YMCA at Norton Commons","2019-05-30T11:23:36Z","Chevrolet Bolt EV","1"
"38.32872","-85.562939","YMCA at Norton Commons","2019-05-29T22:45:31Z","Chrysler Pacifica Hybrid","1"
"38.32872","-85.562939","YMCA at Norton Commons","2019-05-29T22:11:30Z","Chrysler Pacifica Hybrid","1"
"38.32872","-85.562939","YMCA at Norton Commons","2019-05-29T22:01:57Z","Nissan LEAF","1"
"38.32872","-85.562939","YMCA at Norton Commons","2019-05-29T13:29:56Z","Tesla Model 3","1"
"38.32872","-85.562939","YMCA at Norton Commons","2019-05-29T13:07:01Z","Ford Fusion Energi","1"
"38.32872","-85.562939","YMCA at Norton Commons","2019-05-29T11:41:59Z","Nissan LEAF","1"
"38.32872","-85.562939","YMCA at Norton Commons","2019-05-29T11:32:57Z","Chevrolet Volt Gen2","1"
"38.32872","-85.562939","YMCA at Norton Commons","2019-05-29T00:12:27Z","Chrysler Pacifica Hybrid","1"
"38.32872","-85.562939","YMCA at Norton Commons","2019-05-28T23:48:25Z","Tesla Model 3","1"
"38.32872","-85.562939","YMCA at Norton Commons","2019-05-27T14:48:58Z","Nissan LEAF","1"
"38.32872","-85.562939","YMCA at Norton Commons","2019-05-27T14:47:23Z","Nissan LEAF","1"
"38.32872","-85.562939","YMCA at Norton Commons","2019-05-27T13:58:34Z","Chevrolet Volt Gen2","1"
"38.32872","-85.562939","YMCA at Norton Commons","2019-05-26T14:17:03Z","Nissan LEAF","1"
"38.32872","-85.562939","YMCA at Norton Commons","2019-05-25T13:58:13Z","Nissan LEAF","1"
"38.32872","-85.562939","YMCA at Norton Commons","2019-05-25T12:52:33Z","Chevrolet Volt","1"
"38.32872","-85.562939","YMCA at Norton Commons","2019-05-24T11:46:09Z","Chevrolet Volt Gen2","1"
"38.32872","-85.562939","YMCA at Norton Commons","2019-05-24T08:54:15Z","Chevrolet Volt","1"
"38.32872","-85.562939","YMCA at Norton Commons","2019-05-24T01:03:41Z","Tesla Model S","1"
"38.32872","-85.562939","YMCA at Norton Commons","2019-05-23T21:55:36Z","Fiat 500e","1"
"38.32872","-85.562939","YMCA at Norton Commons","2019-05-23T12:58:52Z","Ford Fusion Energi","1"
"38.32872","-85.562939","YMCA at Norton Commons","2019-05-23T09:14:53Z","Chevrolet Volt","1"
"38.32872","-85.562939","YMCA at Norton Commons","2019-05-22T17:29:56Z","Chrysler Pacifica Hybrid","1"
"38.32872","-85.562939","YMCA at Norton Commons","2019-05-22T11:50:24Z","Nissan LEAF","1"
"38.32872","-85.562939","YMCA at Norton Commons","2019-05-22T10:13:39Z","Chevrolet Volt Gen2","1"
"38.32872","-85.562939","YMCA at Norton Commons","2019-05-21T12:31:20Z","Tesla Model 3","1"
"38.32872","-85.562939","YMCA at Norton Commons","2019-05-20T21:36:33Z","Chrysler Pacifica Hybrid","1"
"38.32872","-85.562939","YMCA at Norton Commons","2019-05-20T13:30:06Z","Chevrolet Volt Gen2","1"
"38.32872","-85.562939","YMCA at Norton Commons","2019-05-20T08:56:02Z","Chevrolet Volt","1"
"38.32872","-85.562939","YMCA at Norton Commons","2019-05-19T19:46:41Z","Tesla Model 3","1"
"38.32872","-85.562939","YMCA at Norton Commons","2019-05-19T18:26:16Z","Chrysler Pacifica Hybrid","1"
"38.32872","-85.562939","YMCA at Norton Commons","2019-05-19T16:07:58Z","Nissan LEAF","1"
"38.32872","-85.562939","YMCA at Norton Commons","2019-05-19T13:34:52Z","Tesla Model 3","1"
"38.32872","-85.562939","YMCA at Norton Commons","2019-05-18T12:26:55Z","Nissan LEAF","1"
"38.32872","-85.562939","YMCA at Norton Commons","2019-05-17T16:46:53Z","Tesla Model 3","1"
"38.32872","-85.562939","YMCA at Norton Commons","2019-05-17T11:04:20Z","Chevrolet Volt Gen2","1"
"38.32872","-85.562939","YMCA at Norton Commons","2019-05-17T00:33:03Z","Chrysler Pacifica Hybrid","1"
"38.32872","-85.562939","YMCA at Norton Commons","2019-05-16T13:02:32Z","Ford Fusion Energi","1"
"38.32872","-85.562939","YMCA at Norton Commons","2019-05-16T11:25:52Z","Chevrolet Bolt EV","1"
"38.32872","-85.562939","YMCA at Norton Commons","2019-05-16T08:59:58Z","Chevrolet Volt","1"
"38.32872","-85.562939","YMCA at Norton Commons","2019-05-15T20:07:43Z","Chrysler Pacifica Hybrid","1"
"38.32872","-85.562939","YMCA at Norton Commons","2019-05-15T11:57:35Z","Chrysler Pacifica Hybrid","1"
"38.32872","-85.562939","YMCA at Norton Commons","2019-05-15T10:59:25Z","Chevrolet Volt Gen2","1"
"38.32872","-85.562939","YMCA at Norton Commons","2019-05-14T23:58:59Z","Tesla Model 3","1"
"38.32872","-85.562939","YMCA at Norton Commons","2019-05-14T22:58:44Z","Nissan LEAF","1"
"38.32872","-85.562939","YMCA at Norton Commons","2019-05-14T22:42:06Z","Fiat 500e","1"
"38.32872","-85.562939","YMCA at Norton Commons","2019-05-14T22:02:29Z","Chevrolet Volt","1"
"38.32872","-85.562939","YMCA at Norton Commons","2019-05-14T17:56:15Z","Nissan LEAF","1"
"38.32872","-85.562939","YMCA at Norton Commons","2019-05-14T08:55:34Z","Chevrolet Volt","1"
"38.32872","-85.562939","YMCA at Norton Commons","2019-05-13T21:38:48Z","Chrysler Pacifica Hybrid","1"
"38.32872","-85.562939","YMCA at Norton Commons","2019-05-13T15:36:49Z","Chrysler Pacifica Hybrid","1"
"38.32872","-85.562939","YMCA at Norton Commons","2019-05-13T13:18:38Z","Chevrolet Volt Gen2","1"
"38.32872","-85.562939","YMCA at Norton Commons","2019-05-13T13:18:30Z","Chevrolet Volt Gen2","1"
"38.32872","-85.562939","YMCA at Norton Commons","2019-05-13T12:11:09Z","Nissan LEAF","1"
"38.32872","-85.562939","YMCA at Norton Commons","2019-05-13T11:02:21Z","Tesla Model 3","1"
"38.32872","-85.562939","YMCA at Norton Commons","2019-05-12T13:47:47Z","Nissan LEAF","1"
"38.32872","-85.562939","YMCA at Norton Commons","2019-05-12T01:56:27Z","Tesla Model 3","1"
"38.32872","-85.562939","YMCA at Norton Commons","2019-05-12T00:15:36Z","Tesla Model 3","1"
"38.32872","-85.562939","YMCA at Norton Commons","2019-05-11T13:28:18Z","Tesla Model S","1"
"38.32872","-85.562939","YMCA at Norton Commons","2019-05-11T13:17:57Z","Nissan LEAF","1"
"38.32872","-85.562939","YMCA at Norton Commons","2019-05-11T03:27:45Z","Tesla Model 3","1"
"38.32872","-85.562939","YMCA at Norton Commons","2019-05-10T23:43:54Z","Tesla Model S","1"
"38.32872","-85.562939","YMCA at Norton Commons","2019-05-10T23:42:21Z","Tesla Model 3","1"
"38.32872","-85.562939","YMCA at Norton Commons","2019-05-10T23:08:04Z","Nissan LEAF","1"
